Date,symbol,lastAction,oldAmount,newAmount,currentPrice,buyPrice,changePercent
2021-05-05 12:00:00,DASH/USD,Sell,1000.0,999.25,402.08,402.08,-0.00075
2021-05-05 13:00:00,DASH/USD,Sell,999.25,999.25,405.24,402.08,0.0
2021-05-05 14:00:00,DASH/USD,Sell,999.25,999.25,402.57,402.08,0.0
2021-05-05 15:00:00,DASH/USD,Sell,999.25,999.25,404.54,402.08,0.0
2021-05-05 16:00:00,DASH/USD,Buy,999.25,998.5005625,403.7,403.7,-0.000749999999999999
2021-05-05 17:00:00,DASH/USD,Buy,998.5005625,998.5005625,400.58,403.7,0.0
2021-05-05 18:00:00,DASH/USD,Sell,998.5005625,1005.7901483813823,406.95,403.7,0.007300532573693289
2021-05-05 19:00:00,DASH/USD,Sell,1005.7901483813823,1005.7901483813823,403.37,403.7,0.0
2021-05-05 20:00:00,DASH/USD,Buy,1005.7901483813823,1005.0358057700963,398.63,398.63,-0.0007499999999999695
2021-05-05 21:00:00,DASH/USD,Sell,1005.0358057700963,1013.8122583159919,402.41,398.63,0.008732477485387458
2021-05-05 22:00:00,DASH/USD,Buy,1013.8122583159919,1013.0518991222549,402.01,402.01,-0.0007500000000000367
2021-05-05 23:00:00,DASH/USD,Buy,1013.0518991222549,1013.0518991222549,396.69,402.01,0.0
2021-05-06 00:00:00,DASH/USD,Buy,1013.0518991222549,1013.0518991222549,390.56,402.01,0.0
2021-05-06 01:00:00,DASH/USD,Buy,1013.0518991222549,1013.0518991222549,387.76,402.01,0.0
2021-05-06 02:00:00,DASH/USD,Sell,1013.0518991222549,1001.6578498205696,397.79,402.01,-0.011247251312156386
2021-05-06 03:00:00,DASH/USD,Buy,1001.6578498205696,1000.9066064332042,393.56,393.56,-0.0007500000000000073
2021-05-06 04:00:00,DASH/USD,Buy,1000.9066064332042,1000.9066064332042,388.67,393.56,0.0
2021-05-06 05:00:00,DASH/USD,Sell,1000.9066064332042,1017.0937199503916,400.22,393.56,0.016172451468645255
2021-05-06 06:00:00,DASH/USD,Buy,1017.0937199503916,1016.3308996604288,379.91,379.91,-0.0007499999999999538
2021-05-06 07:00:00,DASH/USD,Sell,1016.3308996604288,1043.4441166602292,390.33,379.91,0.026677548629938593
2021-05-06 08:00:00,DASH/USD,Buy,1043.4441166602292,1042.661533572734,387.59,387.59,-0.0007499999999999702
2021-05-06 09:00:00,DASH/USD,Sell,1042.661533572734,1059.5266894652727,394.15,387.59,0.01617510126680265
