Date,symbol,lastAction,oldAmount,newAmount,currentPrice,buyPrice,changePercent
2021-05-02 05:00:00,USDT-USD,Sell,1000.0,999.25,1.001,1.001,-0.00075
2021-05-02 06:00:00,USDT-USD,Buy,999.25,998.5005625,1.0007,1.0007,-0.000749999999999999
2021-05-02 07:00:00,USDT-USD,Buy,998.5005625,998.5005625,1.0006,1.0007,0.0
2021-05-02 10:00:00,USDT-USD,Buy,998.5005625,998.5005625,1.0005,1.0007,0.0
2021-05-02 11:00:00,USDT-USD,Buy,998.5005625,998.5005625,1.0004,1.0007,0.0
2021-05-02 15:00:00,USDT-USD,Sell,998.5005625,997.651906868022,1.0006,1.0007,-0.0008499300489657727
2021-05-02 16:00:00,USDT-USD,Sell,997.651906868022,997.651906868022,1.0007,1.0007,0.0
2021-05-02 17:00:00,USDT-USD,Sell,997.651906868022,997.651906868022,1.0009,1.0007,0.0
2021-05-02 18:00:00,USDT-USD,Buy,997.651906868022,996.903667937871,1.0007,1.0007,-0.0007500000000000302
2021-05-02 19:00:00,USDT-USD,Buy,996.903667937871,996.903667937871,1.0004,1.0007,0.0
2021-05-02 20:00:00,USDT-USD,Sell,996.903667937871,996.0563695545665,1.0006,1.0007,-0.0008499300489656985
2021-05-02 21:00:00,USDT-USD,Sell,996.0563695545665,996.0563695545665,1.0009,1.0007,0.0
2021-05-02 22:00:00,USDT-USD,Sell,996.0563695545665,996.0563695545665,1.0008,1.0007,0.0
2021-05-03 00:00:00,USDT-USD,Sell,996.0563695545665,996.0563695545665,1.0006,1.0007,0.0
2021-05-03 01:00:00,USDT-USD,Buy,996.0563695545665,995.3093272774005,1.0005,1.0005,-0.0007500000000000495
2021-05-03 02:00:00,USDT-USD,Buy,995.3093272774005,995.3093272774005,1.0004,1.0005,0.0
2021-05-03 03:00:00,USDT-USD,Buy,995.3093272774005,995.3093272774005,1.0003,1.0005,0.0
2021-05-03 04:00:00,USDT-USD,Sell,995.3093272774005,994.4633640898109,1.0004,1.0005,-0.0008499500249874133
2021-05-03 05:00:00,USDT-USD,Sell,994.4633640898109,994.4633640898109,1.0006,1.0005,0.0
2021-05-03 07:00:00,USDT-USD,Buy,994.4633640898109,993.7175165667435,1.0003,1.0003,-0.0007500000000000104
2021-05-03 10:00:00,USDT-USD,Buy,993.7175165667435,993.7175165667435,1.0004,1.0003,0.0
2021-05-03 11:00:00,USDT-USD,Sell,993.7175165667435,993.1709123274624,1.0005,1.0003,-0.0005500599820053694
2021-05-03 12:00:00,USDT-USD,Buy,993.1709123274624,992.4260341432167,1.0004,1.0004,-0.000750000000000039
2021-05-03 13:00:00,USDT-USD,Sell,992.4260341432167,991.9793233843455,1.0007,1.0004,-0.0004501199520192275
2021-05-03 15:00:00,USDT-USD,Sell,991.9793233843455,991.9793233843455,1.0008,1.0004,0.0
2021-05-03 18:00:00,USDT-USD,Buy,991.9793233843455,991.2353388918073,1.0006,1.0006,-0.0007500000000000296
2021-05-03 19:00:00,USDT-USD,Buy,991.2353388918073,991.2353388918073,1.0002,1.0006,0.0
2021-05-03 20:00:00,USDT-USD,Sell,991.2353388918073,990.3928482922065,1.0005,1.0006,-0.0008499400359783867
2021-05-03 21:00:00,USDT-USD,Sell,990.3928482922065,990.3928482922065,1.0006,1.0006,0.0
2021-05-03 22:00:00,USDT-USD,Sell,990.3928482922065,990.3928482922065,1.0007,1.0006,0.0
2021-05-03 23:00:00,USDT-USD,Sell,990.3928482922065,990.3928482922065,1.0009,1.0006,0.0
2021-05-04 00:00:00,USDT-USD,Sell,990.3928482922065,990.3928482922065,1.0007,1.0006,0.0
2021-05-04 01:00:00,USDT-USD,Buy,990.3928482922065,989.6500536559873,1.0008,1.0008,-0.0007500000000000186
2021-05-04 02:00:00,USDT-USD,Buy,989.6500536559873,989.6500536559873,1.0006,1.0008,0.0
2021-05-04 03:00:00,USDT-USD,Buy,989.6500536559873,989.6500536559873,1.0005,1.0008,0.0
2021-05-04 04:00:00,USDT-USD,Buy,989.6500536559873,989.6500536559873,1.0006,1.0008,0.0
2021-05-04 07:00:00,USDT-USD,Sell,989.6500536559873,988.9078161157454,1.0008,1.0008,-0.0007499999999999538
2021-05-04 09:00:00,USDT-USD,Buy,988.9078161157454,988.1661352536586,1.0002,1.0002,-0.0007500000000000006
2021-05-04 10:00:00,USDT-USD,Sell,988.1661352536586,987.918994922991,1.0007,1.0002,-0.00025009998000397813
2021-05-04 11:00:00,USDT-USD,Sell,987.918994922991,987.918994922991,1.0006,1.0002,0.0
2021-05-04 13:00:00,USDT-USD,Sell,987.918994922991,987.918994922991,1.0007,1.0002,0.0
