Date,Open,High,Low,Close,Volume,close_time,quote_av,trades,tb_base_av,tb_quote_av,ignore
2022-04-14 00:00:00,1.2000,1.2000,1.0007,1.0011,59564.00000000,1649897999999,59634.8061,53,55477.00000000,55544.1085,0
2022-04-14 01:00:00,1.0011,1.0011,1.0010,1.0011,113504.00000000,1649901599999,113622.3299,163,48259.00000000,48312.0849,0
2022-04-14 02:00:00,1.0011,1.0012,1.0010,1.0012,50519.00000000,1649905199999,50573.5531,68,36039.00000000,36079.0731,0
2022-04-14 03:00:00,1.0012,1.0013,1.0010,1.0012,145285.00000000,1649908799999,145465.2211,27,111389.00000000,111528.5609,0
2022-04-14 04:00:00,1.0013,1.0013,1.0012,1.0013,84179.00000000,1649912399999,84283.3736,22,33588.00000000,33631.6644,0
2022-04-14 05:00:00,1.0013,1.0013,1.0012,1.0012,7423.00000000,1649915999999,7432.5500,10,6424.00000000,6432.3512,0
2022-04-14 06:00:00,1.0013,1.0013,1.0012,1.0013,3975.00000000,1649919599999,3979.9485,10,1785.00000000,1787.3205,0
2022-04-14 07:00:00,1.0013,1.0015,1.0012,1.0012,5317.00000000,1649923199999,5323.6281,7,1145.00000000,1146.6217,0
2022-04-14 08:00:00,1.0015,1.0015,1.0012,1.0012,6521.00000000,1649926799999,6530.6855,9,6201.00000000,6210.3015,0
2022-04-14 09:00:00,1.0012,1.0015,1.0012,1.0015,1219.00000000,1649930399999,1220.4688,3,20.00000000,20.0300,0
2022-04-14 10:00:00,1.0015,1.0015,1.0012,1.0014,4581.00000000,1649933999999,4587.0659,10,2091.00000000,2094.0779,0
2022-04-14 11:00:00,1.0014,1.0014,1.0012,1.0014,1946.00000000,1649937599999,1948.6558,13,1603.00000000,1605.2442,0
2022-04-14 12:00:00,1.0014,1.0014,1.0012,1.0013,5548.00000000,1649941199999,5555.6091,13,4258.00000000,4263.9612,0
2022-04-14 13:00:00,1.0014,1.0014,1.0013,1.0014,3356.00000000,1649944799999,3360.6885,9,3257.00000000,3261.5598,0
